285,265,692,261,694,448,287,451
185,41,626,37,628,212,186,216
134,892,556,884,559,1022,137,1030
151,1092,479,1089,480,1219,152,1222
18,701,443,696,445,841,20,846
516,1063,750,1064,750,1207,515,1206
474,71,886,69,887,212,475,214
509,921,852,923,851,1027,509,1025
536,742,909,746,907,845,535,841
